"osm_id";"amenity";"name";"tags";"geom"
7470974739;school;Politecnico di Torino - Sede di Mondovì;"""email""=>""mondovi@polito.it"", ""phone""=>""+39 0174 56081"", ""website""=>""http://www.mondovi.polito.it/"", ""addr:city""=>""Mondovì"", ""addr:street""=>""Via Giuseppe Benedetto Cottolengo"", ""addr:postcode""=>""12084""";POINT (7.8231898 44.3918554)
7470935179;school;"Istituto Professionale Alberghiero ""G. Giolitti""";"""fax""=>""+39 0174 551883"", ""email""=>""cnis026007@istruzione.it"", ""phone""=>""+39 0174 552249"", ""website""=>""https://www.giolittibellisario.it/pvw/app/CNII0018/pvw_sito.php?sede_codice=CNII0018"", ""addr:city""=>""Mondovì"", ""addr:street""=>""Piazza 4 Novembre"", ""addr:postcode""=>""12084""";POINT (7.8274326 44.3909054)
7470935182;school;"Istituto Istruzione Superiore ""Vasco Beccaria Govone""";"""phone""=>""+39 0174 558235"", ""addr:city""=>""Mondovì"", ""addr:street""=>""Piazza 4 Novembre"", ""addr:postcode""=>""12084""";POINT (7.8275667 44.3910892)
1914696570;school;;"";POINT (7.8958342 44.4423276)
5365921875;school;;"";POINT (8.0330822 44.3841416)
7066095975;school;Scuola primaria di Sale delle Langhe;"""email""=>""scuolesale@libero.it"", ""phone""=>""+39 0174 75260"", ""isced:level""=>""1"", ""operator:ref""=>""CNIC813001"", ""operator:type""=>""public""";POINT (8.0830484 44.396487)
7066095974;school;Scuola dell'infanzia di Sale delle Langhe;"""email""=>""scuolesale@libero.it"", ""phone""=>""+39 0174 75260"", ""isced:level""=>""0"", ""operator:ref""=>""CNIC813001"", ""operator:type""=>""public""";POINT (8.0831051 44.3965105)
3167032527;school;Scuole elementari;"";POINT (7.8687758 44.5952382)
3167032528;school;Scuole medie;"";POINT (7.8687077 44.5959627)
567469469;school;;"";POINT (7.9162515 44.511719)
7355884348;school;;"""isced:level""=>""1""";POINT (8.0573881 44.4896394)
936954879;school;;"";POINT (7.9417568 44.6098416)
3069762642;school;;"";POINT (8.0575661 44.5608551)
3431214591;school;Scuola dell'infanzia e primaria di Rodello;"";POINT (8.0588374 44.6303853)
1736069691;school;;"";POINT (8.1949288 44.3911365)
1736069707;school;;"";POINT (8.2099063 44.3879624)
7132609927;school;Istituto Istruzione Superiore Federico Patetta;"""min_age""=>""15"", ""wheelchair""=>""yes""";POINT (8.2807571 44.4052719)
7366098713;school;"Scuola Primaria ""Generale P. Spingardi""";"""isced:level""=>""1""";POINT (8.3327638 44.542384)
2728709358;school;;"";POINT (8.4186287 44.5911876)
5420582107;school;Allevamento Cani ENPA;"""addr:city""=>""Pocapaglia"", ""addr:street""=>""Strada Salimau"", ""addr:postcode""=>""12060""";POINT (7.8525861 44.7343527)
5697663978;school;Scuole Statali di Montaldo Roero;"""addr:city""=>""Montaldo Roero"", ""addr:street""=>""Via Roma"", ""addr:postcode""=>""12040""";POINT (7.9245054 44.7685959)
5784461704;school;Scuola Elementare;"""addr:city""=>""Monteu Roero"", ""addr:street""=>""Piazza Roma"", ""addr:postcode""=>""12040""";POINT (7.9312249 44.7802759)
5792252656;school;Scuola Media Montà;"""addr:city""=>""Montà"", ""addr:street""=>""Corso Alcide De Gasperi"", ""addr:postcode""=>""12046""";POINT (7.9529049 44.8129892)
5723110187;school;Scuola Media Statale Vezza d'Alba;"""addr:city""=>""Vezza d'Alba"", ""addr:street""=>""Piazza San Carlo"", ""addr:postcode""=>""12040""";POINT (7.9994224 44.7590029)
5723110186;school;"Scuola Elementare ""Silvio Pellico""";"""addr:city""=>""Vezza d'Alba"", ""addr:street""=>""Piazza San Carlo"", ""addr:postcode""=>""12040""";POINT (7.9996827 44.7590802)
5770161020;school;Scuola Elementare Castellinaldo;"""addr:city""=>""Castellinaldo d'Alba"", ""addr:street""=>""Via Guglielmo Marconi"", ""addr:postcode""=>""12050""";POINT (8.0317452 44.7753943)
262097932;school;"Scuola Secondaria di I° Grado ""L. Lagrange""";"""addr:city""=>""Cambiano"", ""addr:street""=>""Via Roma"", ""addr:postcode""=>""10020""";POINT (7.7782893 44.9697643)
4778312779;school;Scuola Primaria Cisterna d'Asti;"""addr:city""=>""Cisterna d'Asti"", ""addr:street""=>""Via Duca d'Aosta"", ""addr:postcode""=>""14010""";POINT (8.0047416 44.8261656)
4805270989;school;En.A.I.P. Asti;"""addr:city""=>""Asti"", ""addr:street""=>""Via Goffredo Mameli"", ""addr:postcode""=>""14100""";POINT (8.2022443 44.9003099)
4805288409;school;Liceo Europeo Ugo Foscolo;"""addr:city""=>""Asti"", ""addr:street""=>""Via Gioacchino Testa"", ""addr:postcode""=>""14100""";POINT (8.1974324 44.9017808)
4805287601;school;Fondazione Casa di Carità Arti e Mestieri;"""addr:city""=>""Asti"", ""addr:street""=>""Via Gioacchino Testa"", ""addr:postcode""=>""14100""";POINT (8.1976156 44.9018636)
3390273231;school;Civico stituto di musica Giuseppe Verdi;"";POINT (8.1998105 44.9015218)
1802166199;school;Scuola Media Giuseppe Parini;"";POINT (8.2585705 44.9579422)
1802166217;school;;"";POINT (8.2587113 44.9578329)
4707442268;school;"Scuola primaria ""Arturo Balestrieri""";"""addr:city""=>""Castello di Annone"", ""addr:street""=>""Via Aldo Leone"", ""addr:postcode""=>""14034""";POINT (8.322634 44.8807843)
2373357103;school;;"";POINT (10.0972562 42.5874806)
454620032;school;Scuola Elementare Antonio Braschi;"";POINT (10.200068 42.8043975)
1413574753;school;ic statale;"";POINT (11.1187306 42.4364602)
3937929582;school;Scuola Elementare;"";POINT (11.2469543 42.4476277)
2528363639;school;Scuola Elementare;"";POINT (11.104185 42.7648146)
7359864018;school;Scuola media Giovanni Pascoli;"""wikidata""=>""Q3735815""";POINT (11.112641 42.7635959)
7359864019;school;liceo statale Antonio Rosmini;"""wikidata""=>""Q52825212""";POINT (11.1134698 42.7636038)
2658093658;school;Scuola elementare Aristide Gabelli;"""wikidata""=>""Q3953319"", ""wikipedia""=>""it:Scuola elementare Aristide Gabelli""";POINT (11.1164022 42.7688898)
2627008301;school;;"";POINT (11.097649 42.7723104)
3426464116;school;Le Margherite;"""addr:city""=>""Grosseto"", ""addr:street""=>""Via U. Giordano"", ""designation""=>""Scuola d'infanzia"", ""addr:postcode""=>""58100""";POINT (11.1199585 42.7598716)
2310934332;school;;"";POINT (11.1903534 42.7823528)
2310934342;school;;"";POINT (11.1906538 42.7821992)
1976732176;school;;"";POINT (10.5073264 42.9375694)
1711823767;school;;"";POINT (10.4351187 43.3957658)
287595468;school;Ernesto Solvay;"";POINT (10.4398844 43.3910028)
1711165164;school;;"";POINT (10.4385164 43.3955098)
1369260236;school;Istituto tecnico industriale E.Mattei;"";POINT (10.4463925 43.3932937)
2313696297;school;;"";POINT (10.3133498 43.5473814)
2210480171;school;Scuola Media Statale Giuseppe Mazzini;"""isced:level""=>""2""";POINT (10.3480395 43.5240141)
1313850125;school;Liceo Scientifico Statale Francesco Cecioni;"""wheelchair""=>""limited"", ""isced:level""=>""3""";POINT (10.31868 43.554963)
1313852925;school;"Istituto Musicale ""Pietro Mascagni""";"""wheelchair""=>""limited""";POINT (10.319522 43.554416)
3825609957;school;Scuola Secondaria Statale di Primo Grado Andrea Guardi;"""addr:city""=>""Riotorto"", ""addr:street""=>""Via della Bottaccina"", ""addr:country""=>""IT"", ""addr:postcode""=>""57025"", ""contact:phone""=>""+39 0565 20854""";POINT (10.6825694 42.9831276)
2754250870;school;Scuola Primaria Statale Bruno Buozzi;"""alt_name""=>""Scuola Elementare Bruno Buozzi""";POINT (10.7588359 42.9247696)
2754250872;school;Scuola Primaria Statale Italo Calvino;"""alt_name""=>""Scuola Elementare Italo Calvino""";POINT (10.7589358 42.9249451)
6003964324;school;"Scuola Secondaria di Primo Grado ""Attilio Mariotti""";"";POINT (10.8357796 42.9392815)
6003964323;school;"Scuola Primaria ""Edmondo De Amicis""";"";POINT (10.8360372 42.9394072)
4943253707;school;;"";POINT (10.6751221 43.078551)
3177062084;school;;"";POINT (10.5675574 43.1702429)
1290399515;school;Asilo privato San Guido;"";POINT (10.5620002 43.227195)
3680149498;school;Scuola Elementare;"";POINT (10.9272886 42.893309)
827247684;school;Scuola Media statale Montieri;"";POINT (11.0163789 43.1317927)
827247683;school;Scuola Elementare statale Montieri;"";POINT (11.0157033 43.1324863)
1884469925;school;Scuola elementare;"""addr:street""=>""Via Roma"", ""addr:postcode""=>""56040""";POINT (10.6309461 43.3122491)
3670576330;school;"Scuola Media ed Elementare ""Alessandro da Morrona""";"";POINT (10.6694631 43.5285789)
1490205676;school;Scuole Elementari Campiglia;"";POINT (11.0800197 43.413341)
1491152948;school;Scuole Elementari Gracciano;"";POINT (11.1358226 43.3995715)
1491145433;school;IIS San Giovanni Bosco e Cennino Cennini;"";POINT (11.1327479 43.4132216)
1491145430;school;Liceo Alessandro Volta;"";POINT (11.1327346 43.4136305)
7637805531;school;IIS Bettino Ricasoli;"";POINT (11.133758 43.4138814)
1490209844;school;Scuola Materna Piazza Duomo;"";POINT (11.1204687 43.4221641)
1489915996;school;"1° Circolo Elementari XXV Aprile";"";POINT (11.1295076 43.4197443)
2594648862;school;"1° Circolo Didattico Scuola Primaria ""C. Marmocchi""";"""addr:city""=>""Poggibonsi"", ""addr:street""=>""Viale Giuseppe Garibaldi"", ""addr:postcode""=>""53036""";POINT (11.1443657 43.4687442)
593869470;school;Scuola Media;"";POINT (11.1589576 43.4654887)
599572001;school;Scuola Elementare;"";POINT (11.1524884 43.4715133)
668777981;school;Istituto comprensivo Don Lorenzo Milani;"";POINT (11.1732903 43.5576701)
4846863124;school;ABC Scuola Sestri Levante;"""phone""=>""+39 347 783 5483"", ""name:de""=>""ABC Scuola Sestri Levante1"", ""name:en""=>""ABC School Sestri Levante"", ""name:it""=>""ABC School Sestri Levante"", ""website""=>""http://www.abcschoolsestrilevante.com"", ""addr:street""=>""Via Portobello""";POINT (9.3917639 44.2686345)
2460529496;school;;"";POINT (9.3982585 44.271813)
2460536743;school;;"";POINT (9.4015871 44.2697042)
1739078680;school;Scuola Elementare San Giovanni Bosco;"""addr:street""=>""Via Nostra Signora del Soccorso""";POINT (9.4188712 44.2676419)
6513272389;school;;"";POINT (9.4493539 44.273305)
4733847711;school;Scuole elementare;"";POINT (9.7375684 44.0996355)
1929891706;school;;"";POINT (9.8258834 44.0810298)
4511168889;school;Istituto Paritario Madri Pie Franzoniane;"""email""=>""madripielaspezia@libero.it"", ""phone""=>""+39 0187 743230"", ""website""=>""https://www.istitutomadripiefranzoniane.it/"", ""addr:street""=>""Gaggiola"", ""addr:postcode""=>""19122"", ""opening_hours""=>""Mo-Fr 07:00-17:00"", ""operator:type""=>""private""";POINT (9.8061401 44.1127826)
310414741;school;;"";POINT (9.6561324 44.1470194)
1345803266;school;;"";POINT (9.7451229 44.2775068)
4273187264;school;Centro Formazione ASL2;"";POINT (8.4509499 44.2994472)
539717022;school;;"";POINT (8.4627484 44.301623)
6331265000;school;Oasilatina scuola ballo;"";POINT (8.471849 44.3189174)
950698404;school;Scuola secondaria di primo grado Fabrizio de André;"";POINT (8.498071 44.3254273)
5144488648;school;Scuola Secondaria di I° grado “Fabrizio De Andrè”;"""level""=>""1"", ""wheelchair""=>""yes""";POINT (8.5118911 44.3369706)
4624861504;school;Scuola di Ceramica;"""level""=>""1"", ""phone""=>""+39 019 485785"", ""wheelchair""=>""yes""";POINT (8.5118686 44.3372231)
4601389223;school;"Scuola Primaria ""Della Rovere""";"""level""=>""1"", ""wheelchair""=>""yes""";POINT (8.51227 44.337059)
1509251491;school;Scuola Media Statale Giuseppe Risso;"""phone""=>""+39 019 9999000"", ""website""=>""http://www.icvarazzecelle.gov.it/index.php?option=com_content&view=category&layout=blog&id=33&Itemid=134""";POINT (8.5441107 44.3443927)
1509251442;school;Scuola Elementare Andrea Baodo;"""wheelchair""=>""yes""";POINT (8.5444763 44.3450763)
4404516754;school;Scuola primaria San Giovanni;"";POINT (8.4942354 44.3956136)
3772168112;school;;"";POINT (8.6133378 44.4022204)
3772179284;school;Scuola primaria Recagno (elementari);"";POINT (8.6470806 44.3905894)
3772173086;school;Scuola secondaria di primo grado Recagno (medie);"";POINT (8.6473665 44.390606)
3772173087;school;Scuola materna Colombo (asilo);"";POINT (8.6476727 44.3903223)
1351171700;school;Scuola Elementare Fulcieri Paolucci De Calboli;"";POINT (8.6805452 44.4027301)
4526215954;school;"Scuola Primaria ""Giacomo Canepa""";"""wheelchair""=>""no"", ""toilets:wheelchair""=>""no""";POINT (8.7304039 44.4244384)
2332912060;school;Scuola Secondaria di Primo Grado Villa Ratto;"""addr:street""=>""Via Sapello""";POINT (8.783636 44.4281255)
417348695;school;Scuola Primaria Pietro Thouar;"""addr:street""=>""Via Cesare Airaghi""";POINT (8.7852775 44.4278151)
1377933945;school;Scuola primaria Edmondo De Amicis;"";POINT (8.7496681 44.4303095)
5801429435;school;Scuola Secondaria di primo grado Aldo Moro;"";POINT (8.7641243 44.4339167)
1377810598;school;Scuola Primaria Aldo Moro;"";POINT (8.7644586 44.4339619)
3375614521;school;Scuola elementare A. Gaggero;"";POINT (8.7487243 44.4451194)
1766025090;school;Scuola Media Statale Mele;"";POINT (8.7480123 44.4453901)
2333037223;school;Scuola Primaria Nicolò Paganini;"";POINT (8.768305 44.4308092)
2333033340;school;Scuola secondaria di Primo Grado Salvatore Quasimodo;"";POINT (8.7672911 44.4322227)
2332897026;school;Scuola Primaria Evasio Montanella;"""addr:street""=>""Via Branega"", ""addr:postcode""=>""16157""";POINT (8.7771315 44.4294739)
611630155;school;Istituto Tecnico Industriale Carlo Barletti;"";POINT (8.6404964 44.6342395)
5385243269;school;Scuola Primaria Paritaria “S. M. ad Nives”;"""website""=>""http://www.nives.it/scuolavillaugusta"", ""addr:street""=>""Via Pegli"", ""contact:phone""=>""+39 010 665243""";POINT (8.7994151 44.4249633)
1718638081;school;Scuola Primaria Ada Negri;"""name:language""=>""it"", ""name:etymology:wikidata""=>""Q346250""";POINT (8.8105903 44.4265447)
1716478688;school;Liceo Mazzini;"";POINT (8.8153889 44.4285979)
1080922961;school;Scuola Secondaria di primo grado Luigi Rizzo;"""addr:city""=>""Genova"", ""addr:street""=>""Via Ignazio Pallavicini""";POINT (8.8176449 44.4258879)
1080922993;school;Scuola Primaria Giovanni Pascoli (succursale);"""addr:city""=>""Genova"", ""addr:street""=>""Via Ignazio Pallavicini""";POINT (8.8176494 44.4259546)
6051892909;school;Scuola primaria Camillo Sbarbaro;"""isced""=>""1"", ""school""=>""primary""";POINT (8.8648746 44.4169154)
2012829742;school;Scuola elementare Domenico Ferrero;"""school""=>""primary"", ""isced:level""=>""1""";POINT (8.8728482 44.4168735)
2012829739;school;Scuola dell'infanzia Jean Piaget;"""isced:level""=>""0""";POINT (8.8730192 44.4170663)
6058923393;school;;"""school""=>""secondary"", ""description""=>""Liceo classico e scientifico"", ""isced:level""=>""3""";POINT (8.8739828 44.4176482)
6058923392;school;;"""school""=>""secondary"", ""description""=>""Scuola media"", ""isced:level""=>""2""";POINT (8.8740438 44.417805)
2020477761;school;;"""school""=>""primary"", ""description""=>""Scuola elementare"", ""isced:level""=>""1""";POINT (8.8741109 44.4179637)
4083329784;school;Scuola Edile Genovese;"""website""=>""www.scuolaedilegenovese.it""";POINT (8.8639567 44.4332373)
4707581837;school;Scuola dell'Infanzia Arcobaleno;"";POINT (8.876399 44.4377227)
3620618737;school;Scuola Primaria 2 Giugno;"";POINT (8.8763037 44.4378411)
4705269845;school;Scuola Secondaria;"";POINT (8.8767403 44.4377617)
1157495432;school;Scuola Media statale San Pier Darena;"";POINT (8.8872481 44.4153138)
748288526;school;Scuola Media statale San Pier d'Arena;"";POINT (8.8893142 44.4105708)
3046338363;school;Liceo Statale Piero Gobetti;"""website""=>""http://www.gobetti.it/""";POINT (8.8983244 44.4100059)
1156275132;school;Scuola elementare di Stato Emilio Salgari;"";POINT (8.8959673 44.4125527)
890370227;school;Scuola Media Nino Bixio;"";POINT (8.9150157 44.4171583)
890370446;school;Istituto Comprensivo San Francesco da Paola;"";POINT (8.9151004 44.4171402)
1896291174;school;"Scuola primaria ""Duca degli Abruzzi""";"""addr:street""=>""Via Adamo Centurione"", ""isced:level""=>""1""";POINT (8.9175833 44.4195887)
6201544052;school;Scuola secondaria di primo grado Mario Mazza;"""isced:level""=>""2""";POINT (8.9188506 44.4243953)
6201544053;school;Scuola primaria Mario Mazza;"""isced:level""=>""1""";POINT (8.9188465 44.4244336)
3552037249;school;Istituto comprensivo Lagaccio;"""addr:street""=>""Via Napoli""";POINT (8.9188609 44.4244751)
4657689363;school;CPIA Centro Levante;"""addr:street""=>""Vico Vegetti"", ""description""=>""Centro Provinciale per l'Istruzione degli Adulti""";POINT (8.9307332 44.4060673)
1750022521;school;Istituto Tecnico e Professionale Duchessa di Galliera;"";POINT (8.9404268 44.3990057)
1750022517;school;Deledda International School;"";POINT (8.9404613 44.3990607)
1686319120;school;Scuola Media Statale A. D'Oria - G. Pascoli;"";POINT (8.942768 44.4012166)
2028670130;school;Istituto Eugenia Ravasco;"""website""=>""http://www.istitutoravascogenova.it/""";POINT (8.9333837 44.4026262)
776341333;school;Scuola primaria G. Embriaco;"""website""=>""http://iccentrostoricoge.gov.it/""";POINT (8.9363536 44.4037552)
4283883360;school;laboratorio migrazioni;"";POINT (8.9336025 44.4043437)
4737121438;school;Scuola Garaventa Don Gallo;"""description""=>""Scuola primaria di primo grado""";POINT (8.9326807 44.4057087)
4219506101;school;Scuola G. Baliano;"""description""=>""Scuola secondaria di primo grado.""";POINT (8.9327471 44.4058549)
4580958192;school;World English;"""email""=>""info@worldenglish.it"", ""phone""=>""+39 010587069"", ""addr:street""=>""Via Luigi Lanfranconi"", ""addr:postcode""=>""16121""";POINT (8.9420755 44.4015306)
4960638826;school;Accademia Italiana della Marina Mercantile;"""website""=>""https://www.accademiamarinamercantile.it/home/"", ""wikidata""=>""Q3604049"", ""wikipedia""=>""it:Accademia italiana della marina mercantile""";POINT (8.9581272 44.3986163)
688669122;school;Scuola Elementare di Stato A. G. Brignole Sale;"";POINT (8.9647201 44.3992601)
688669124;school;Scuola Media A. G. Barrili;"";POINT (8.964716 44.3998763)
2991255469;school;Istituto Tecnico Commerciale Vittorio Emanuele II - Ruffini;"";POINT (8.930152 44.413547)
4355582511;school;Liceo scientifico annesso al convitto Colombo;"""contact:email""=>""gevc010002@istruzione.it"", ""contact:phone""=>""+39 010 2512421""";POINT (8.9279001 44.4153868)
3328387761;school;Convitto Colombo;"";POINT (8.9278298 44.4154641)
1786610444;school;Scuola superiore di primo grado Don Milani - Colombo;"""phone""=>""+39 010 2512139"", ""addr:street""=>""Salita di Carbonara"", ""contact:email""=>""GEMM14100T@istruzione.it"", ""contact:phone""=>""+39 010 2512654"", ""contact:website""=>""http://www.donmilanicolombo.it""";POINT (8.9313493 44.415913)
2767863796;school;Istituto Comprensivo Maddalena-Bertani;"""website""=>""http://www.maddalena-bertani.gov.it/""";POINT (8.9360667 44.4119087)
2767870185;school;"Scuola Primaria ""Giano Grillo""";"""website""=>""http://www.maddalena-bertani.gov.it/scuole/primaria-grillo""";POINT (8.9366185 44.4120429)
7154829219;school;"Scuola primaria paritaria ""Padre Ottavio Assarotti""";"""isced:level""=>""1""";POINT (8.9411518 44.4099798)
